ELASTICSEARCH_ID,ADDRESS_PARTS0NAME,ADDRESS_PARTS0STREET,PARENT0COUNTRY,PARENT0COUNTRY_ID,PARENT0COUNTRY_A,PARENT0MACROREGION,PARENT0MACROREGION_ID,PARENT0REGION,PARENT0REGION_ID,PARENT0LOCALADMIN,PARENT0LOCALADMIN_ID,PARENT0LOCALITY,PARENT0LOCALITY_ID,ADDENDUM0IDERIOJA0ID,ADDENDUM0IDERIOJA0LENGUA,ADDENDUM0IDERIOJA0ESTADO,ADDENDUM0IDERIOJA0NOMBRE_ACTU,NAME0DEFAULT,NAME0ES,PHRASE0DEFAULT,PHRASE0ES,CENTER_POINT0LAT,CENTER_POINT0LON,LAYER,SOURCE
iderioja:street:calrj/0341726089000201--00347,Sierra de Codés,Calle Sierra de Codés,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00347,spa,Oficial,Calle Sierra de Codés,Calle Sierra de Codés,Calle Sierra de Codés,Calle Sierra de Codés,Calle Sierra de Codés,42.48528,-2.42464,street,calrj
iderioja:street:calrj/0341726089000201--00348,San Ignacio de Loyola,Calle San Ignacio de Loyola,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00348,spa,Oficial,Calle San Ignacio de Loyola,Calle San Ignacio de Loyola,Calle San Ignacio de Loyola,Calle San Ignacio de Loyola,Calle San Ignacio de Loyola,42.47527,-2.45185,street,calrj
iderioja:street:calrj/0341726089000201--00349,Ana María Matute,Calle Ana María Matute,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00349,spa,Oficial,Calle Ana María Matute,Calle Ana María Matute,Calle Ana María Matute,Calle Ana María Matute,Calle Ana María Matute,42.47552,-2.45166,street,calrj
iderioja:street:calrj/0341726089000201--00350,Pedro Ontillera,Calle Pedro Ontillera,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00350,spa,Oficial,Calle Pedro Ontillera,Calle Pedro Ontillera,Calle Pedro Ontillera,Calle Pedro Ontillera,Calle Pedro Ontillera,42.47266,-2.4638,street,calrj
iderioja:street:calrj/0341726089000201--00351,Cerámica,Calle Cerámica,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00351,spa,Oficial,Calle Cerámica,Calle Cerámica,Calle Cerámica,Calle Cerámica,Calle Cerámica,42.46583,-2.46368,street,calrj
iderioja:street:calrj/0341726089000201--00352,Rosa Chacel,Calle Rosa Chacel,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00352,spa,Oficial,Calle Rosa Chacel,Calle Rosa Chacel,Calle Rosa Chacel,Calle Rosa Chacel,Calle Rosa Chacel,42.46336,-2.46691,street,calrj
iderioja:street:calrj/0341726089000201--00353,Italia,Calle Italia,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00353,spa,Oficial,Calle Italia,Calle Italia,Calle Italia,Calle Italia,Calle Italia,42.46604,-2.47469,street,calrj
iderioja:street:calrj/0341726089000201--00354,Gran Bretaña,Calle Gran Bretaña,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00354,spa,Oficial,Calle Gran Bretaña,Calle Gran Bretaña,Calle Gran Bretaña,Calle Gran Bretaña,Calle Gran Bretaña,42.4668,-2.47329,street,calrj
iderioja:street:calrj/0341726089000201--00355,Tras Cantabria,Calle Tras Cantabria,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00355,spa,Oficial,Calle Tras Cantabria,Calle Tras Cantabria,Calle Tras Cantabria,Calle Tras Cantabria,Calle Tras Cantabria,42.47723,-2.41936,street,calrj
iderioja:street:calrj/0341726089000201--00356,Vadillo,Calle Vadillo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00356,spa,Oficial,Calle Vadillo,Calle Vadillo,Calle Vadillo,Calle Vadillo,Calle Vadillo,42.48156,-2.4192,street,calrj
iderioja:street:calrj/0341726089000201--00357,León Dormido,Calle León Dormido,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00357,spa,Oficial,Calle León Dormido,Calle León Dormido,Calle León Dormido,Calle León Dormido,Calle León Dormido,42.48407,-2.42403,street,calrj
iderioja:street:calrj/0341726089000201--00360,Rodancha,Calle Rodancha,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00360,spa,Oficial,Calle Rodancha,Calle Rodancha,Calle Rodancha,Calle Rodancha,Calle Rodancha,42.46949,-2.43829,street,calrj
iderioja:street:calrj/0341726089000201--00361,8 de Marzo,Calle 8 de Marzo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00361,spa,Oficial,Calle 8 de Marzo,Calle 8 de Marzo,Calle 8 de Marzo,Calle 8 de Marzo,Calle 8 de Marzo,42.46711,-2.43413,street,calrj
iderioja:street:calrj/0341726089000201--00362,Hermanos Hircio,Calle Hermanos Hircio,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00362,spa,Oficial,Calle Hermanos Hircio,Calle Hermanos Hircio,Calle Hermanos Hircio,Calle Hermanos Hircio,Calle Hermanos Hircio,42.45614,-2.44539,street,calrj
iderioja:street:calrj/0341726089000201--00363,Divino Maestro,Calle Divino Maestro,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00363,spa,Oficial,Calle Divino Maestro,Calle Divino Maestro,Calle Divino Maestro,Calle Divino Maestro,Calle Divino Maestro,42.45731,-2.4529,street,calrj
iderioja:street:calrj/0341726089000201--00365,San Lázaro,Calle San Lázaro,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00365,spa,Oficial,Calle San Lázaro,Calle San Lázaro,Calle San Lázaro,Calle San Lázaro,Calle San Lázaro,42.46376,-2.46281,street,calrj
iderioja:street:calrj/0341726089000201--00366,San Lázaro,Travesía San Lázaro,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00366,spa,Oficial,Travesía San Lázaro,Travesía San Lázaro,Travesía San Lázaro,Travesía San Lázaro,Travesía San Lázaro,42.46396,-2.4634,street,calrj
iderioja:street:calrj/0341726089000201--00367,Segundo Santo Tomás,Calle Segundo Santo Tomás,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00367,spa,Oficial,Calle Segundo Santo Tomás,Calle Segundo Santo Tomás,Calle Segundo Santo Tomás,Calle Segundo Santo Tomás,Calle Segundo Santo Tomás,42.472,-2.46281,street,calrj
iderioja:street:calrj/0341726089000201--00368,Francisco de Goya,Calle Francisco de Goya,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00368,spa,Oficial,Calle Francisco de Goya,Calle Francisco de Goya,Calle Francisco de Goya,Calle Francisco de Goya,Calle Francisco de Goya,42.45654,-2.45214,street,calrj
iderioja:street:calrj/0341726089000201--00369,Obispo Rubio Montiel,Calle Obispo Rubio Montiel,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00369,spa,Oficial,Calle Obispo Rubio Montiel,Calle Obispo Rubio Montiel,Calle Obispo Rubio Montiel,Calle Obispo Rubio Montiel,Calle Obispo Rubio Montiel,42.46057,-2.43103,street,calrj
iderioja:street:calrj/0341726089000201--00370,Bélgica,Calle Bélgica,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00370,spa,Oficial,Calle Bélgica,Calle Bélgica,Calle Bélgica,Calle Bélgica,Calle Bélgica,42.46716,-2.47328,street,calrj
iderioja:street:calrj/0341726089000201--00371,San Juan Pablo II,Calle San Juan Pablo II,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00371,spa,Oficial,Calle San Juan Pablo II,Calle San Juan Pablo II,Calle San Juan Pablo II,Calle San Juan Pablo II,Calle San Juan Pablo II,42.46003,-2.43353,street,calrj
iderioja:street:calrj/0341726089000201--00372,San Bartolomé,Plaza San Bartolomé,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00372,spa,Oficial,Plaza San Bartolomé,Plaza San Bartolomé,Plaza San Bartolomé,Plaza San Bartolomé,Plaza San Bartolomé,42.467,-2.44353,street,calrj
iderioja:street:calrj/0341726089000201--00373,Arrúbal,Calle Arrúbal,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00373,spa,Oficial,Calle Arrúbal,Calle Arrúbal,Calle Arrúbal,Calle Arrúbal,Calle Arrúbal,42.46046,-2.41689,street,calrj
iderioja:street:calrj/0341726089000201--00374,Esteban de Ágreda,Calle Esteban de Ágreda,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00374,spa,Oficial,Calle Esteban de Ágreda,Calle Esteban de Ágreda,Calle Esteban de Ágreda,Calle Esteban de Ágreda,Calle Esteban de Ágreda,42.46118,-2.47319,street,calrj
iderioja:street:calrj/0341726089000201--00375,Damián Forment,Calle Damián Forment,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00375,spa,Oficial,Calle Damián Forment,Calle Damián Forment,Calle Damián Forment,Calle Damián Forment,Calle Damián Forment,42.45948,-2.4772,street,calrj
iderioja:street:calrj/0341726089000201--00376,Fueros de Logroño,Calle Fueros de Logroño,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00376,spa,Oficial,Calle Fueros de Logroño,Calle Fueros de Logroño,Calle Fueros de Logroño,Calle Fueros de Logroño,Calle Fueros de Logroño,42.4606,-2.4751,street,calrj
iderioja:street:calrj/0341726089000201--00377,La Alhóndiga,Plaza La Alhóndiga,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00377,spa,Oficial,Plaza La Alhóndiga,Plaza La Alhóndiga,Plaza La Alhóndiga,Plaza La Alhóndiga,Plaza La Alhóndiga,42.46024,-2.44396,street,calrj
iderioja:street:calrj/0341726089000201--00378,General Espartero,Calle General Espartero,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00378,spa,Oficial,Calle General Espartero,Calle General Espartero,Calle General Espartero,Calle General Espartero,Calle General Espartero,42.45947,-2.44276,street,calrj
iderioja:street:calrj/0341726089000201--00379,Monseñor Romero,Plaza Monseñor Romero,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00379,spa,Oficial,Plaza Monseñor Romero,Plaza Monseñor Romero,Plaza Monseñor Romero,Plaza Monseñor Romero,Plaza Monseñor Romero,42.45972,-2.44274,street,calrj
iderioja:street:calrj/0341726089000201--00380,Louis Braille,Plaza Louis Braille,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00380,spa,Oficial,Plaza Louis Braille,Plaza Louis Braille,Plaza Louis Braille,Plaza Louis Braille,Plaza Louis Braille,42.46213,-2.43883,street,calrj
iderioja:street:calrj/0341726089000201--00381,Cerrada,Calle Cerrada,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00381,spa,Oficial,Calle Cerrada,Calle Cerrada,Calle Cerrada,Calle Cerrada,Calle Cerrada,42.46806,-2.4465,street,calrj
iderioja:street:calrj/0341726089000201--00382,Primero de Mayo,Plaza Primero de Mayo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00382,spa,Oficial,Plaza Primero de Mayo,Plaza Primero de Mayo,Plaza Primero de Mayo,Plaza Primero de Mayo,Plaza Primero de Mayo,42.46182,-2.45408,street,calrj
iderioja:street:calrj/0341726089000201--00383,Pepe Maguregui,Paseo Pepe Maguregui,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00383,spa,Oficial,Paseo Pepe Maguregui,Paseo Pepe Maguregui,Paseo Pepe Maguregui,Paseo Pepe Maguregui,Paseo Pepe Maguregui,42.46041,-2.45388,street,calrj
iderioja:street:calrj/0341726089000201--00384,Primavera,Plaza Primavera,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00384,spa,Oficial,Plaza Primavera,Plaza Primavera,Plaza Primavera,Plaza Primavera,Plaza Primavera,42.46221,-2.45358,street,calrj
iderioja:street:calrj/0341726089000201--00385,Verano,Plaza Verano,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00385,spa,Oficial,Plaza Verano,Plaza Verano,Plaza Verano,Plaza Verano,Plaza Verano,42.46226,-2.4523,street,calrj
iderioja:street:calrj/0341726089000201--00386,Otoño,Plaza Otoño,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00386,spa,Oficial,Plaza Otoño,Plaza Otoño,Plaza Otoño,Plaza Otoño,Plaza Otoño,42.46024,-2.45389,street,calrj
iderioja:street:calrj/0341726089000201--00387,Padre Arrupe,Jardines Padre Arrupe,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00387,spa,Oficial,Jardines Padre Arrupe,Jardines Padre Arrupe,Jardines Padre Arrupe,Jardines Padre Arrupe,Jardines Padre Arrupe,42.45948,-2.45514,street,calrj
iderioja:street:calrj/0341726089000201--00388,Escocia,Plaza Escocia,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00388,spa,Oficial,Plaza Escocia,Plaza Escocia,Plaza Escocia,Plaza Escocia,Plaza Escocia,42.45954,-2.45783,street,calrj
iderioja:street:calrj/0341726089000201--00389,Barrera,Calle Barrera,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00389,spa,Oficial,Calle Barrera,Calle Barrera,Calle Barrera,Calle Barrera,Calle Barrera,42.45898,-2.4577,street,calrj
iderioja:street:calrj/0341726089000201--00390,Hagunía,Plaza Hagunía,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00390,spa,Oficial,Plaza Hagunía,Plaza Hagunía,Plaza Hagunía,Plaza Hagunía,Plaza Hagunía,42.45954,-2.45783,street,calrj
iderioja:street:calrj/0341726089000201--00391,San Adrián,Parque San Adrián,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00391,spa,Oficial,Parque San Adrián,Parque San Adrián,Parque San Adrián,Parque San Adrián,Parque San Adrián,42.45639,-2.46075,street,calrj
iderioja:street:calrj/0341726089000201--00392,Juan II,Calle Juan II,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00392,spa,Oficial,Calle Juan II,Calle Juan II,Calle Juan II,Calle Juan II,Calle Juan II,42.45877,-2.46274,street,calrj
iderioja:street:calrj/0341726089000201--00393,San Miguel,Parque San Miguel,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00393,spa,Oficial,Parque San Miguel,Parque San Miguel,Parque San Miguel,Parque San Miguel,Parque San Miguel,42.45949,-2.46272,street,calrj
iderioja:street:calrj/0341726089000201--00394,Servillas,Calle Servillas,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00394,spa,Oficial,Calle Servillas,Calle Servillas,Calle Servillas,Calle Servillas,Calle Servillas,42.45527,-2.43977,street,calrj
iderioja:street:calrj/0341726089000201--00395,Fernán Caballero,Calle Fernán Caballero,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00395,spa,Oficial,Calle Fernán Caballero,Calle Fernán Caballero,Calle Fernán Caballero,Calle Fernán Caballero,Calle Fernán Caballero,42.45505,-2.44238,street,calrj
iderioja:street:calrj/0341726089000201--00396,Ortega y Gasset,Calle Ortega y Gasset,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00396,spa,Oficial,Calle Ortega y Gasset,Calle Ortega y Gasset,Calle Ortega y Gasset,Calle Ortega y Gasset,Calle Ortega y Gasset,42.4548,-2.44336,street,calrj
iderioja:street:calrj/0341726089000201--00397,Purita Ugalde,Calle Purita Ugalde,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00397,spa,Oficial,Calle Purita Ugalde,Calle Purita Ugalde,Calle Purita Ugalde,Calle Purita Ugalde,Calle Purita Ugalde,42.46851,-2.46336,street,calrj
iderioja:street:calrj/0341726089000201--00398,La Guindalera,Parque La Guindalera,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00398,spa,Oficial,Parque La Guindalera,Parque La Guindalera,Parque La Guindalera,Parque La Guindalera,Parque La Guindalera,42.44903,-2.45229,street,calrj
iderioja:street:calrj/0341726089000201--00399,La Isla,Parque La Isla,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00399,spa,Oficial,Parque La Isla,Parque La Isla,Parque La Isla,Parque La Isla,Parque La Isla,42.47156,-2.45983,street,calrj
iderioja:street:calrj/0341726089000201--00400,Rafael Azcona,Calle Rafael Azcona,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00400,spa,Oficial,Calle Rafael Azcona,Calle Rafael Azcona,Calle Rafael Azcona,Calle Rafael Azcona,Calle Rafael Azcona,42.47251,-2.46159,street,calrj
iderioja:street:calrj/0341726089000201--00401,La Ribera,Parque La Ribera,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00401,spa,Oficial,Parque La Ribera,Parque La Ribera,Parque La Ribera,Parque La Ribera,Parque La Ribera,42.47179,-2.43304,street,calrj
iderioja:street:calrj/0341726089000201--00402,Solana,Parque Solana,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00402,spa,Oficial,Parque Solana,Parque Solana,Parque Solana,Parque Solana,Parque Solana,42.45951,-2.48183,street,calrj
iderioja:street:calrj/0341726089000201--00403,Garcilaso de la Vega,Calle Garcilaso de la Vega,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00403,spa,Oficial,Calle Garcilaso de la Vega,Calle Garcilaso de la Vega,Calle Garcilaso de la Vega,Calle Garcilaso de la Vega,Calle Garcilaso de la Vega,42.45684,-2.43532,street,calrj
iderioja:street:calrj/0341726089000201--00404,de los Enamorados,Parque de los Enamorados,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00404,spa,Oficial,Parque de los Enamorados,Parque de los Enamorados,Parque de los Enamorados,Parque de los Enamorados,Parque de los Enamorados,42.46638,-2.46693,street,calrj
iderioja:street:calrj/0341726089000201--00405,Los Lirios,Parque Los Lirios,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00405,spa,Oficial,Parque Los Lirios,Parque Los Lirios,Parque Los Lirios,Parque Los Lirios,Parque Los Lirios,42.46055,-2.42189,street,calrj
iderioja:street:calrj/0341726089000201--00406,Santa Juliana,Parque Santa Juliana,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00406,spa,Oficial,Parque Santa Juliana,Parque Santa Juliana,Parque Santa Juliana,Parque Santa Juliana,Parque Santa Juliana,42.46946,-2.43035,street,calrj
iderioja:street:calrj/0341726089000201--00407,Beneficencia,Calle Beneficencia,España,034,ESP,La Rioja,03417,La Rioja,0341726,Logroño,0341726089,Logroño,03417260890002,0341726089000201--00407,spa,Oficial,Calle Beneficencia,Calle Beneficencia,Calle Beneficencia,Calle Beneficencia,Calle Beneficencia,42.46475,-2.46227,street,calrj
